query	3	99.552	16299	1	16298	38758661	38774941	0.0	29676
query	3	95.758	10820	40048	50834	38788770	38799494	0.0	17320
query	3	98.563	8771	20996	29754	38780051	38788774	0.0	15444
query	3	99.295	7520	86433	93939	38799673	38807186	0.0	13575
query	3	98.043	4702	16308	20984	38775327	38780010	0.0	8133
query	3	98.704	2701	81952	84649	38796985	38799685	0.0	4791
query	3	85.572	2211	64188	66384	38795597	38797786	0.0	2283
query	3	88.110	1741	66409	68137	38797778	38799494	0.0	2036
query	3	88.154	1587	76740	78285	11340968	11339402	0.0	1832
query	3	96.972	1090	75655	76742	36752468	36751380	0.0	1827
query	3	96.599	1088	75655	76739	36740682	36739596	0.0	1801
query	3	96.320	1087	75654	76738	37878841	37879922	0.0	1779
query	3	89.568	1390	78320	79707	38795597	38796963	0.0	1740
query	3	95.046	1090	75655	76742	33003279	33004359	0.0	1703
query	3	86.245	1614	76738	78300	24848728	24847133	0.0	1687
query	3	94.766	1089	75652	76738	33021275	33022354	0.0	1685
query	3	86.038	1633	76738	78300	38175708	38177305	0.0	1655
query	3	92.857	1106	75655	76753	4944285	4943183	0.0	1596
query	3	92.877	1095	75655	76742	3632512	3633603	0.0	1581
query	3	93.081	1084	75661	76738	4954432	4955512	0.0	1578
query	3	92.687	1094	75652	76738	3644297	3645387	0.0	1568
query	3	87.122	1390	75655	77007	9891066	9892436	0.0	1524
query	3	91.697	1096	75655	76742	14207732	14208824	0.0	1509
query	3	91.598	1095	75652	76738	14219486	14220577	0.0	1502
query	3	91.651	1090	75655	76739	1879818	1878739	0.0	1495
query	3	91.182	1100	75655	76742	8706787	8705698	0.0	1474
query	3	91.034	1093	75655	76742	29783730	29782642	0.0	1467
query	3	94.271	960	60545	61493	336377	337336	0.0	1458
query	3	90.859	1094	75654	76742	2117903	2116823	0.0	1450
query	3	90.611	1097	75655	76746	2094036	2092953	0.0	1439
query	3	83.563	1594	76738	78300	15972206	15970647	0.0	1432
query	3	90.450	1089	75655	76738	29771825	29770743	0.0	1424
query	3	83.078	1631	76738	78307	36597145	36598753	0.0	1406
query	3	93.576	934	60560	61493	33157029	33156107	0.0	1382
query	3	92.469	956	60546	61493	23075597	23076552	0.0	1360
query	3	85.513	1346	60160	61493	23631118	23632424	0.0	1358
query	3	90.183	1039	75655	76688	5041117	5042146	0.0	1341
query	3	82.310	1628	76738	78311	12636811	12635208	0.0	1339
query	3	82.429	1622	76738	78300	6548284	6546690	0.0	1338
query	3	91.883	961	60546	61494	23088019	23088978	0.0	1330
query	3	91.852	945	60549	61493	2649077	2650010	0.0	1308
query	3	81.941	1628	76739	78306	10182972	10181373	0.0	1297
query	3	91.447	947	60548	61494	12002517	12003452	0.0	1290
query	3	91.341	947	60547	61493	1988357	1989289	0.0	1282
query	3	85.460	1293	84649	85908	9551146	9549891	0.0	1282
query	3	91.444	935	60559	61493	10277537	10276613	0.0	1275
query	3	91.130	947	60549	61495	2660794	2661728	0.0	1273
query	3	91.277	940	60554	61493	9538412	9539341	0.0	1273
query	3	81.681	1594	76739	78305	35953579	35955135	0.0	1267
query	3	91.161	939	60555	61493	24556962	24556034	0.0	1266
query	3	91.540	922	84870	85787	25592644	25593551	0.0	1254
query	3	90.144	974	84870	85832	26023	26986	0.0	1247
query	3	87.388	1118	75655	76738	32388806	32389918	0.0	1247
query	3	91.008	923	84870	85787	8393510	8394417	0.0	1227
query	3	81.830	1541	76816	78308	27384271	27382760	0.0	1223
query	3	86.988	1099	75651	76742	30950474	30949387	0.0	1221
query	3	92.370	865	84649	85512	31044816	31045665	0.0	1218
query	3	86.823	1108	75655	76752	30907572	30906480	0.0	1214
query	3	87.015	1109	75655	76738	34301352	34300259	0.0	1214
query	3	89.694	980	84649	85622	12069858	12070802	0.0	1212
query	3	80.917	1635	76738	78313	5112999	5111405	0.0	1199
query	3	86.530	1121	75655	76742	6677496	6678606	0.0	1194
query	3	81.226	1582	76772	78300	15417894	15419436	0.0	1192
query	3	86.360	1107	75652	76742	5597408	5596315	0.0	1181
query	3	86.327	1119	75655	76739	37211122	37212228	0.0	1177
query	3	86.238	1119	75652	76736	6692264	6693374	0.0	1175
query	3	86.232	1104	75657	76747	5585571	5584481	0.0	1173
query	3	86.210	1124	75655	76742	38300917	38299805	0.0	1173
query	3	86.275	1122	75655	76742	20717394	20718497	0.0	1171
query	3	92.124	838	84870	85703	10875928	10875102	0.0	1168
query	3	81.548	1512	76738	78198	15236323	15237791	0.0	1160
query	3	92.336	809	60685	61493	15445712	15446519	0.0	1149
query	3	85.872	1090	75655	76740	21313983	21312906	0.0	1146
query	3	86.042	1089	75655	76738	33938105	33937045	0.0	1138
query	3	85.404	1151	84649	85787	37866954	37865855	0.0	1136
query	3	85.663	1116	76738	77816	10330719	10331823	0.0	1131
query	3	90.190	897	84649	85540	32378699	32379558	0.0	1131
query	3	91.106	832	60675	61505	26170998	26171826	0.0	1123
query	3	91.027	847	84870	85711	10737958	10738786	0.0	1122
query	3	91.718	809	60685	61493	15433567	15434374	0.0	1122
query	3	85.531	1092	75655	76739	11061852	11060779	0.0	1118
query	3	86.730	1055	84649	85699	28831065	28832063	0.0	1118
query	3	89.766	899	84649	85540	10971616	10972483	0.0	1116
query	3	86.673	1058	84649	85700	31913978	31914979	0.0	1116
query	3	85.409	1124	75655	76739	21123277	21122172	0.0	1114
query	3	85.353	1147	84649	85787	28990634	28989561	0.0	1112
query	3	85.333	1125	75655	76739	21126248	21125142	0.0	1110
query	3	82.550	1341	76738	78022	15973997	15972678	0.0	1109
query	3	85.218	1123	75655	76742	36222747	36223855	0.0	1109
query	3	85.221	1130	75652	76738	20729216	20730327	0.0	1105
query	3	85.116	1122	75652	76738	36234581	36235688	0.0	1101
query	3	85.146	1131	75652	76738	20014239	20015350	0.0	1099
query	3	80.946	1480	76738	78158	15071940	15070484	0.0	1096
query	3	86.433	1054	84649	85699	10630219	10631209	0.0	1094
query	3	84.743	1147	84649	85787	33721997	33723091	0.0	1094
query	3	85.040	1123	75654	76738	10968984	10967880	0.0	1092
query	3	89.234	901	84649	85540	5657767	5658632	0.0	1086
query	3	88.161	946	84870	85786	10969579	10970501	0.0	1079
query	3	84.541	1132	75650	76742	7195361	7194244	0.0	1072
query	3	90.378	821	60685	61494	1983837	1983018	0.0	1068
query	3	84.574	1128	75655	76741	7183514	7182402	0.0	1068
query	3	84.361	1151	84649	85787	22175707	22176802	0.0	1066
query	3	88.939	895	84649	85540	39072511	39073366	0.0	1066
query	3	90.295	814	75925	76738	15685160	15685967	0.0	1061
query	3	89.659	851	84649	85468	2343039	2342208	0.0	1038
query	3	82.587	1206	77109	78300	5857247	5858429	0.0	1029
query	3	84.107	1120	75655	76738	28164883	28165980	0.0	1029
query	3	83.954	1128	75654	76742	19989665	19990761	0.0	1016
query	3	81.988	1288	76738	77986	24830341	24829098	0.0	1016
query	3	88.031	894	84649	85540	23386054	23386899	0.0	1013
query	3	87.432	923	84870	85787	31370690	31371562	0.0	1011
query	3	80.095	1467	76740	78140	36018789	36020227	0.0	1005
query	3	89.173	822	84649	85468	34884287	34885077	0.0	994
query	3	83.363	1106	77203	78300	37922935	37921864	0.0	985
query	3	86.790	916	84882	85781	14096609	14097497	0.0	981
query	3	83.032	1161	84649	85787	9393603	9394702	0.0	976
query	3	90.501	758	84870	85623	22175981	22176715	0.0	976
query	3	83.257	1093	75652	76738	32741153	32742220	0.0	976
query	3	88.389	844	84870	85709	34607849	34607045	0.0	976
query	3	83.181	1094	75655	76742	32729339	32730407	0.0	972
query	3	90.584	754	84870	85620	33722278	33723001	0.0	968
query	3	83.841	1083	84649	85710	10969293	10970323	0.0	963
query	3	83.048	1109	75655	76739	14638902	14637818	0.0	963
query	3	82.929	1113	75655	76738	26568051	26566954	0.0	963
query	3	82.898	1111	75655	76742	14650692	14649605	0.0	957
query	3	82.805	1105	75654	76742	22315727	22314645	0.0	953
query	3	82.737	1118	75655	76742	26579938	26578836	0.0	953
query	3	87.603	847	84874	85712	35905956	35905134	0.0	953
